timestamp,temperature_C,pressure_bar,flow_rate_lps,vibration_mms
2025-04-21 16:01:00,77.66,5.05,96.45,2.066
2025-04-21 16:02:00,75.39,4.84,104.89,2.103
2025-04-21 16:03:00,76.42,4.92,93.14,2.06
2025-04-21 16:04:00,74.82,5.5,108.04,2.162
2025-04-21 16:05:00,77.88,5.4,104.14,2.042
2025-04-21 16:06:00,73.65,4.61,105.45,1.878
2025-04-21 16:07:00,78.6,5.25,97.69,2.136
2025-04-21 16:08:00,74.92,5.24,99.25,1.939
2025-04-21 16:09:00,72.14,4.66,92.83,2.091
2025-04-21 16:10:00,75.26,5.25,97.38,2.157
2025-04-21 16:11:00,73.64,5.46,102.47,2.046
2025-04-21 16:12:00,76.68,4.66,106.48,1.85
2025-04-21 16:13:00,73.69,4.72,94.46,1.908
2025-04-21 16:14:00,74.11,5.31,98.17,2.132
2025-04-21 16:15:00,71.22,5.08,99.24,1.983
2025-04-21 16:16:00,74.1,5.17,93.02,2.008
2025-04-21 16:17:00,70.15,5.1,102.96,2.076
2025-04-21 16:18:00,71.83,5.12,96.38,2.07
2025-04-21 16:19:00,76.52,4.6,99.02,2.028
2025-04-21 16:20:00,76.57,5.31,97.74,1.979
2025-04-21 16:21:00,75.85,5.35,96.05,1.969
2025-04-21 16:22:00,73.07,4.93,99.96,2.086
2025-04-21 16:23:00,74.9,4.99,98.92,2.055
2025-04-21 16:24:00,74.99,4.54,98.14,1.974
2025-04-21 16:25:00,72.68,5.15,96.36,2.108
2025-04-21 16:26:00,78.01,5.17,101.6,1.987
2025-04-21 16:27:00,76.75,4.98,108.27,1.915
2025-04-21 16:28:00,74.56,5.34,100.7,1.924
2025-04-21 16:29:00,75.05,4.9,104.98,1.902
2025-04-21 16:30:00,75.42,5.17,93.05,1.973
2025-04-21 16:31:00,70.92,4.69,100.79,2.123
2025-04-21 16:32:00,74.51,4.99,94.51,1.919
2025-04-21 16:33:00,73.64,4.95,92.62,2.019
2025-04-21 16:34:00,73.0,5.07,96.3,1.934
2025-04-21 16:35:00,74.44,4.89,105.96,1.974
2025-04-21 16:36:00,78.6,4.96,104.75,1.849
2025-04-21 16:37:00,76.28,5.25,101.22,1.978
2025-04-21 16:38:00,73.86,4.87,92.34,1.981
2025-04-21 16:39:00,76.15,4.52,99.02,2.054
2025-04-21 16:40:00,77.8,5.52,101.51,2.022
2025-04-21 16:41:00,76.85,5.41,100.88,1.88
2025-04-21 16:42:00,75.12,4.61,90.78,2.108
2025-04-21 16:43:00,73.71,5.21,95.55,2.021
2025-04-21 16:44:00,76.4,4.85,99.68,2.02
2025-04-21 16:45:00,75.79,5.08,102.68,1.999
2025-04-21 16:46:00,76.79,5.09,89.02,1.948
2025-04-21 16:47:00,76.27,4.93,99.19,2.022
2025-04-21 16:48:00,77.1,4.76,100.72,2.048
2025-04-21 16:49:00,73.93,4.79,104.25,1.825
2025-04-21 16:50:00,77.63,4.73,103.46,1.946
2025-04-21 16:51:00,75.4,4.75,102.91,1.975
2025-04-21 16:52:00,79.15,4.98,96.0,2.026
2025-04-21 16:53:00,73.62,4.79,90.46,2.119
2025-04-21 16:54:00,78.47,5.2,98.03,1.923
2025-04-21 16:55:00,75.4,5.45,105.01,1.95
2025-04-21 16:56:00,73.7,4.83,106.97,1.949
2025-04-21 16:57:00,74.03,5.07,103.55,1.92
2025-04-21 16:58:00,74.36,5.15,102.15,1.965
2025-04-21 16:59:00,75.85,5.14,101.9,2.077
2025-04-21 17:00:00,76.05,5.02,97.22,1.895
2025-04-21 17:01:00,73.85,5.22,99.35,2.043
2025-04-21 17:02:00,74.95,5.14,108.35,1.83
2025-04-21 17:03:00,79.28,4.63,95.29,1.944
2025-04-21 17:04:00,78.46,5.26,108.07,1.967
2025-04-21 17:05:00,75.87,5.27,98.39,2.167
2025-04-21 17:06:00,75.08,4.77,106.63,1.973
2025-04-21 17:07:00,75.24,5.01,92.97,1.78
2025-04-21 17:08:00,76.23,5.2,102.93,1.8
2025-04-21 17:09:00,72.95,4.94,96.32,2.003
2025-04-21 17:10:00,74.49,5.32,92.92,2.061
2025-04-21 17:11:00,71.66,5.71,101.09,2.038
2025-04-21 17:12:00,75.8,4.76,105.05,2.017
2025-04-21 17:13:00,76.29,4.59,95.78,2.116
2025-04-21 17:14:00,74.03,5.09,92.5,1.946
2025-04-21 17:15:00,78.15,5.22,99.54,2.089
2025-04-21 17:16:00,72.55,4.93,99.56,1.837
2025-04-21 17:17:00,72.07,5.44,102.74,1.91
2025-04-21 17:18:00,75.45,4.6,104.75,1.819
2025-04-21 17:19:00,77.09,5.21,99.7,1.973
2025-04-21 17:20:00,78.37,4.82,109.28,1.995
2025-04-21 17:21:00,74.08,5.52,101.12,2.011
2025-04-21 17:22:00,77.16,5.6,98.27,2.006
2025-04-21 17:23:00,74.92,4.77,91.94,1.907
2025-04-21 17:24:00,74.65,4.84,98.69,1.981
2025-04-21 17:25:00,76.77,5.26,98.32,1.85
2025-04-21 17:26:00,76.3,4.88,104.8,2.136
2025-04-21 17:27:00,71.85,4.99,102.31,1.97
2025-04-21 17:28:00,77.95,5.01,94.1,1.951
2025-04-21 17:29:00,77.76,4.42,100.86,2.159
2025-04-21 17:30:00,73.75,5.0,103.36,1.876
2025-04-21 17:31:00,75.79,4.79,107.64,1.887
2025-04-21 17:32:00,75.99,4.85,104.44,1.89
2025-04-21 17:33:00,75.52,5.43,103.8,1.993
2025-04-21 17:34:00,73.9,4.62,100.3,2.043
2025-04-21 17:35:00,73.66,5.24,101.94,2.074
2025-04-21 17:36:00,74.95,4.92,106.25,2.257
2025-04-21 17:37:00,77.35,4.92,93.34,1.775
2025-04-21 17:38:00,76.09,5.24,98.25,2.061
2025-04-21 17:39:00,74.26,5.1,96.14,1.944
2025-04-21 17:40:00,76.54,5.17,101.9,1.941
2025-04-21 17:41:00,69.3,5.29,106.15,1.938
2025-04-21 17:42:00,77.3,4.9,97.02,1.909
2025-04-21 17:43:00,71.52,4.82,88.05,2.168
2025-04-21 17:44:00,74.28,4.67,97.94,2.084
2025-04-21 17:45:00,72.76,4.75,104.57,2.002
2025-04-21 17:46:00,72.41,5.88,102.69,2.135
2025-04-21 17:47:00,77.32,5.37,102.14,1.849
2025-04-21 17:48:00,74.06,4.59,98.6,1.867
2025-04-21 17:49:00,75.69,4.6,93.6,1.782
2025-04-21 17:50:00,74.91,5.14,102.58,1.93
2025-04-21 17:51:00,75.95,5.16,95.83,2.016
2025-04-21 17:52:00,75.15,5.16,110.92,2.01
2025-04-21 17:53:00,72.43,4.92,102.85,2.015
2025-04-21 17:54:00,76.99,4.96,97.1,1.859
2025-04-21 17:55:00,74.01,5.1,96.94,2.08
2025-04-21 17:56:00,71.89,5.03,99.54,2.024
2025-04-21 17:57:00,74.14,4.33,98.8,2.073
2025-04-21 17:58:00,78.0,4.93,105.58,1.811
2025-04-21 17:59:00,76.7,4.74,100.93,2.031
2025-04-21 18:00:00,74.3,5.05,96.34,1.881
2025-04-21 18:01:00,74.3,5.9,109.45,1.96
2025-04-21 18:02:00,74.36,5.11,100.25,2.053
2025-04-21 18:03:00,79.15,4.91,103.84,2.009
2025-04-21 18:04:00,75.76,5.28,96.96,1.915
2025-04-21 18:05:00,75.86,5.14,101.82,2.001
2025-04-21 18:06:00,77.06,5.13,101.56,1.847
2025-04-21 18:07:00,75.48,5.18,90.55,2.115
2025-04-21 18:08:00,74.48,5.62,110.08,1.979
2025-04-21 18:09:00,74.61,4.66,106.45,2.112
2025-04-21 18:10:00,74.86,5.14,98.01,1.947
2025-04-21 18:11:00,74.93,4.72,94.49,1.948
2025-04-21 18:12:00,76.46,5.17,101.74,1.924
2025-04-21 18:13:00,75.1,4.72,100.43,2.088
2025-04-21 18:14:00,76.47,4.87,101.78,1.929
2025-04-21 18:15:00,74.84,4.91,100.96,2.064
2025-04-21 18:16:00,75.16,5.29,102.53,1.962
2025-04-21 18:17:00,71.0,5.28,107.24,1.802
2025-04-21 18:18:00,76.83,4.63,102.84,1.943
2025-04-21 18:19:00,75.69,5.02,94.75,1.882
2025-04-21 18:20:00,77.0,4.79,106.81,2.003
2025-04-21 18:21:00,69.21,4.62,108.2,1.881
2025-04-21 18:22:00,79.18,4.93,115.76,2.093
2025-04-21 18:23:00,74.72,4.91,94.38,1.991
2025-04-21 18:24:00,77.22,5.73,101.21,1.982
2025-04-21 18:25:00,72.92,5.13,89.59,2.066
2025-04-21 18:26:00,76.23,4.59,102.77,2.096
2025-04-21 18:27:00,72.89,4.83,97.26,1.998
2025-04-21 18:28:00,73.75,5.31,109.62,1.923
2025-04-21 18:29:00,78.83,5.63,96.13,1.823
2025-04-21 18:30:00,74.62,4.52,91.55,1.931
2025-04-21 18:31:00,75.43,4.44,97.64,1.938
2025-04-21 18:32:00,76.74,5.56,90.12,2.011
2025-04-21 18:33:00,75.99,5.12,103.76,1.965
2025-04-21 18:34:00,75.3,4.74,89.67,2.069
2025-04-21 18:35:00,75.73,5.16,100.14,1.939
2025-04-21 18:36:00,79.81,4.21,89.61,1.994
2025-04-21 18:37:00,74.88,5.0,98.4,2.118
2025-04-21 18:38:00,75.4,5.1,108.22,2.034
2025-04-21 18:39:00,77.1,5.28,101.8,1.994
2025-04-21 18:40:00,77.21,4.7,95.68,1.94
2025-04-21 18:41:00,77.37,5.03,99.84,1.937
2025-04-21 18:42:00,76.28,4.72,100.09,1.915
2025-04-21 18:43:00,72.71,5.08,102.36,1.946
2025-04-21 18:44:00,78.27,4.73,93.17,2.076
2025-04-21 18:45:00,72.71,4.88,102.96,1.978
2025-04-21 18:46:00,75.61,4.7,86.48,1.865
2025-04-21 18:47:00,73.49,5.2,96.85,2.177
2025-04-21 18:48:00,74.87,5.26,97.56,2.032
2025-04-21 18:49:00,75.66,4.93,103.17,1.859
2025-04-21 18:50:00,75.64,5.01,100.11,1.956
2025-04-21 18:51:00,75.84,4.57,92.97,2.011
2025-04-21 18:52:00,78.23,4.91,95.08,2.17
2025-04-21 18:53:00,75.91,4.98,100.99,1.889
2025-04-21 18:54:00,74.51,5.79,99.6,2.098
2025-04-21 18:55:00,76.93,4.67,97.1,2.14
2025-04-21 18:56:00,77.38,5.44,97.6,1.937
2025-04-21 18:57:00,72.54,5.3,103.48,1.972
2025-04-21 18:58:00,76.19,5.08,97.41,1.896
2025-04-21 18:59:00,76.4,5.53,99.56,1.98
2025-04-21 19:00:00,74.4,5.11,110.85,1.996
2025-04-21 19:01:00,77.75,5.12,92.88,2.066
2025-04-21 19:02:00,74.7,4.98,90.74,2.109
2025-04-21 19:03:00,75.25,5.37,103.92,1.925
2025-04-21 19:04:00,74.65,5.33,96.61,1.803
2025-04-21 19:05:00,75.03,4.81,98.41,1.998
2025-04-21 19:06:00,72.81,4.6,96.09,2.029
2025-04-21 19:07:00,72.12,4.94,98.7,2.025
2025-04-21 19:08:00,78.19,4.76,107.99,1.967
2025-04-21 19:09:00,73.31,4.98,104.01,2.012
2025-04-21 19:10:00,73.02,5.37,104.31,2.152
2025-04-21 19:11:00,70.69,4.86,92.92,2.038
2025-04-21 19:12:00,73.72,4.99,94.24,1.963
2025-04-21 19:13:00,72.35,5.02,85.8,1.95
2025-04-21 19:14:00,78.28,5.25,95.95,1.983
2025-04-21 19:15:00,77.02,4.33,104.78,2.164
2025-04-21 19:16:00,73.62,4.82,102.58,1.982
2025-04-21 19:17:00,79.5,5.06,98.89,1.998
2025-04-21 19:18:00,76.96,5.36,99.89,1.952
2025-04-21 19:19:00,74.35,4.85,96.56,2.11
2025-04-21 19:20:00,70.0,4.44,101.02,2.196
2025-04-21 19:21:00,79.58,5.19,103.83,2.045
2025-04-21 19:22:00,72.22,4.81,91.92,2.008
2025-04-21 19:23:00,71.71,4.64,101.5,2.004
2025-04-21 19:24:00,77.05,4.81,104.66,1.762
2025-04-21 19:25:00,79.88,4.94,97.92,2.075
2025-04-21 19:26:00,77.77,4.82,103.5,2.013
2025-04-21 19:27:00,76.13,4.34,114.07,2.043
2025-04-21 19:28:00,76.19,5.27,99.48,1.929
2025-04-21 19:29:00,76.71,5.38,101.97,1.962
2025-04-21 19:30:00,76.52,5.2,96.31,1.959
2025-04-21 19:31:00,75.56,4.66,100.91,2.102
2025-04-21 19:32:00,75.21,4.94,102.3,1.962
2025-04-21 19:33:00,74.87,5.0,100.97,2.208
2025-04-21 19:34:00,73.49,5.18,94.9,2.043
2025-04-21 19:35:00,74.44,5.2,101.03,1.872
2025-04-21 19:36:00,71.61,4.78,107.31,1.987
2025-04-21 19:37:00,74.8,5.02,102.24,1.935
2025-04-21 19:38:00,73.02,5.14,104.81,1.781
2025-04-21 19:39:00,72.79,5.44,98.81,2.16
2025-04-21 19:40:00,75.36,5.21,103.75,2.07
2025-04-21 19:41:00,77.78,5.24,101.4,2.053
2025-04-21 19:42:00,76.84,5.03,95.25,2.017
2025-04-21 19:43:00,71.86,5.42,101.59,1.862
2025-04-21 19:44:00,73.02,5.12,95.04,1.952
2025-04-21 19:45:00,76.88,4.74,96.84,2.084
2025-04-21 19:46:00,73.04,5.42,100.95,1.895
2025-04-21 19:47:00,74.55,5.21,101.49,1.747
2025-04-21 19:48:00,76.1,4.87,94.05,1.977
2025-04-21 19:49:00,73.06,4.86,105.27,1.986
2025-04-21 19:50:00,75.21,5.09,102.86,2.014
2025-04-21 19:51:00,72.33,5.14,96.48,2.073
2025-04-21 19:52:00,73.8,5.06,92.31,2.064
2025-04-21 19:53:00,75.64,5.09,99.28,2.026
2025-04-21 19:54:00,71.81,5.51,97.77,2.12
2025-04-21 19:55:00,75.88,5.32,100.57,1.848
2025-04-21 19:56:00,74.96,5.06,98.18,2.05
2025-04-21 19:57:00,76.1,5.28,89.96,2.063
2025-04-21 19:58:00,75.45,4.69,98.06,1.876
2025-04-21 19:59:00,77.73,5.12,98.47,1.85
2025-04-21 20:00:00,75.25,5.54,103.17,1.925
2025-04-21 20:01:00,74.14,4.93,96.51,1.934
2025-04-21 20:02:00,75.24,4.75,108.39,2.075
2025-04-21 20:03:00,76.09,4.8,90.44,1.939
2025-04-21 20:04:00,75.1,4.67,106.56,1.914
2025-04-21 20:05:00,75.08,4.76,98.88,1.939
2025-04-21 20:06:00,73.6,4.89,104.3,2.112
2025-04-21 20:07:00,73.67,4.58,100.4,2.001
2025-04-21 20:08:00,72.19,5.0,105.7,1.982
2025-04-21 20:09:00,78.5,5.27,98.06,1.989
2025-04-21 20:10:00,72.51,4.73,94.51,2.129
2025-04-21 20:11:00,73.61,5.46,107.1,1.925
2025-04-21 20:12:00,73.56,5.15,99.43,2.132
2025-04-21 20:13:00,76.79,5.31,101.11,2.021
2025-04-21 20:14:00,74.41,4.8,106.17,1.984
2025-04-21 20:15:00,77.5,5.26,94.84,2.25
2025-04-21 20:16:00,73.65,4.67,102.98,1.894
2025-04-21 20:17:00,75.56,5.27,97.05,1.965
2025-04-21 20:18:00,73.33,5.05,99.34,1.877
2025-04-21 20:19:00,79.29,5.17,100.36,2.095
2025-04-21 20:20:00,72.62,4.65,92.5,2.169
2025-04-21 20:21:00,75.62,4.73,96.11,2.167
2025-04-21 20:22:00,76.27,5.18,106.76,2.122
2025-04-21 20:23:00,75.83,4.72,104.43,1.98
2025-04-21 20:24:00,74.63,5.14,99.69,1.963
2025-04-21 20:25:00,74.74,4.59,101.22,1.833
2025-04-21 20:26:00,75.09,5.25,98.53,2.204
2025-04-21 20:27:00,74.71,4.63,106.78,2.047
2025-04-21 20:28:00,76.93,5.17,99.0,1.951
2025-04-21 20:29:00,79.42,5.19,101.16,2.133
2025-04-21 20:30:00,73.89,4.79,105.73,1.903
2025-04-21 20:31:00,72.26,5.17,96.11,2.041
2025-04-21 20:32:00,74.82,5.08,107.79,1.983
2025-04-21 20:33:00,80.16,4.84,92.35,2.064
2025-04-21 20:34:00,73.39,4.7,108.15,1.994
2025-04-21 20:35:00,78.28,4.41,98.14,1.855
2025-04-21 20:36:00,78.36,5.1,98.79,2.008
2025-04-21 20:37:00,73.89,4.53,90.55,2.105
2025-04-21 20:38:00,76.14,5.03,97.73,1.997
2025-04-21 20:39:00,78.26,4.92,94.8,2.078
2025-04-21 20:40:00,74.24,5.2,96.96,1.895
2025-04-21 20:41:00,74.59,4.91,99.31,1.997
2025-04-21 20:42:00,73.84,4.9,104.79,1.938
2025-04-21 20:43:00,72.97,5.22,101.04,2.075
2025-04-21 20:44:00,73.7,5.1,101.54,2.003
2025-04-21 20:45:00,72.55,5.09,94.52,2.069
2025-04-21 20:46:00,75.07,5.14,95.6,2.109
2025-04-21 20:47:00,73.46,4.54,108.99,2.069
2025-04-21 20:48:00,75.47,5.23,96.32,2.027
2025-04-21 20:49:00,71.89,5.18,108.28,1.9
2025-04-21 20:50:00,75.66,4.69,98.78,2.0
2025-04-21 20:51:00,76.67,4.93,100.01,1.947
2025-04-21 20:52:00,71.01,4.99,105.35,1.966
2025-04-21 20:53:00,75.75,4.96,106.36,1.963
2025-04-21 20:54:00,77.46,5.1,99.45,1.902
2025-04-21 20:55:00,72.58,5.43,98.06,1.804
2025-04-21 20:56:00,78.35,5.32,99.72,1.933
2025-04-21 20:57:00,75.84,4.61,101.69,2.019
2025-04-21 20:58:00,73.59,5.19,104.46,1.865
2025-04-21 20:59:00,74.89,5.4,100.02,2.002
2025-04-21 21:00:00,76.12,5.12,103.09,2.19
2025-04-21 21:01:00,75.15,5.33,108.19,2.102
2025-04-21 21:02:00,76.08,5.6,101.91,2.164
2025-04-21 21:03:00,73.16,5.31,101.56,2.039
2025-04-21 21:04:00,75.34,5.07,92.41,2.117
2025-04-21 21:05:00,72.17,5.31,86.85,1.928
2025-04-21 21:06:00,74.78,5.04,101.94,1.936
2025-04-21 21:07:00,73.19,5.01,99.53,1.726
2025-04-21 21:08:00,73.53,4.89,97.43,2.119
2025-04-21 21:09:00,77.47,5.47,101.22,2.154
2025-04-21 21:10:00,77.18,4.75,99.7,1.945
2025-04-21 21:11:00,76.22,5.46,105.64,1.975
2025-04-21 21:12:00,72.82,5.15,100.43,1.925
2025-04-21 21:13:00,74.37,4.58,96.27,2.038
2025-04-21 21:14:00,77.43,5.11,104.95,2.112
2025-04-21 21:15:00,75.28,4.37,98.91,1.826
2025-04-21 21:16:00,79.64,5.19,102.63,2.041
2025-04-21 21:17:00,75.79,5.27,97.61,1.972
2025-04-21 21:18:00,75.38,4.82,96.75,2.011
2025-04-21 21:19:00,74.38,5.04,100.42,2.046
2025-04-21 21:20:00,75.27,5.59,100.06,1.981
2025-04-21 21:21:00,74.7,4.85,102.4,1.99
2025-04-21 21:22:00,76.42,4.68,98.66,1.979
2025-04-21 21:23:00,76.91,5.44,90.82,2.097
2025-04-21 21:24:00,73.43,5.59,97.84,2.042
2025-04-21 21:25:00,72.34,5.0,103.97,2.022
2025-04-21 21:26:00,71.33,5.3,98.51,1.873
2025-04-21 21:27:00,76.02,5.4,98.77,1.962
2025-04-21 21:28:00,72.79,4.78,104.93,2.09
2025-04-21 21:29:00,70.69,4.85,96.44,2.004
2025-04-21 21:30:00,75.78,5.37,92.29,2.066
2025-04-21 21:31:00,79.99,5.51,99.2,2.177
2025-04-21 21:32:00,74.99,5.17,97.58,2.104
2025-04-21 21:33:00,76.68,4.74,95.17,2.009
2025-04-21 21:34:00,75.16,5.6,99.12,1.949
2025-04-21 21:35:00,74.8,4.84,102.46,1.745
2025-04-21 21:36:00,76.84,4.9,99.95,1.983
2025-04-21 21:37:00,74.42,5.1,101.53,1.967
2025-04-21 21:38:00,75.53,5.47,109.07,2.039
2025-04-21 21:39:00,75.64,5.26,98.29,1.985
2025-04-21 21:40:00,73.66,5.12,101.39,1.968
2025-04-21 21:41:00,76.98,5.14,97.45,1.822
2025-04-21 21:42:00,74.65,5.01,95.77,1.906
2025-04-21 21:43:00,73.49,5.17,97.08,2.048
2025-04-21 21:44:00,76.07,4.24,97.61,2.172
2025-04-21 21:45:00,73.2,4.91,101.8,1.99
2025-04-21 21:46:00,75.06,5.07,111.75,2.033
2025-04-21 21:47:00,74.98,4.65,96.42,2.095
2025-04-21 21:48:00,77.17,5.12,97.92,1.919
2025-04-21 21:49:00,75.95,4.94,99.68,2.037
2025-04-21 21:50:00,74.95,5.53,101.98,1.926
2025-04-21 21:51:00,76.64,5.47,101.32,2.086
2025-04-21 21:52:00,77.78,4.86,106.42,2.015
2025-04-21 21:53:00,76.12,4.95,87.87,2.03
2025-04-21 21:54:00,75.02,4.98,88.07,1.922
2025-04-21 21:55:00,72.38,4.86,97.52,2.071
2025-04-21 21:56:00,72.87,5.06,105.49,2.208
2025-04-21 21:57:00,74.39,4.77,92.17,1.899
2025-04-21 21:58:00,73.78,4.66,84.96,1.966
2025-04-21 21:59:00,74.63,5.19,102.86,2.023
2025-04-21 22:00:00,75.11,5.19,101.22,2.079
2025-04-21 22:01:00,76.06,4.76,94.55,1.944
2025-04-21 22:02:00,74.86,5.27,95.07,1.717
2025-04-21 22:03:00,75.97,4.81,95.15,2.136
2025-04-21 22:04:00,75.13,5.08,100.55,2.076
2025-04-21 22:05:00,71.05,5.25,96.87,1.826
2025-04-21 22:06:00,73.12,4.99,102.47,1.939
2025-04-21 22:07:00,74.71,5.14,85.73,2.157
2025-04-21 22:08:00,72.58,4.85,95.72,2.145
2025-04-21 22:09:00,76.2,4.94,94.37,2.094
2025-04-21 22:10:00,78.06,4.94,98.72,1.982
2025-04-21 22:11:00,77.44,4.78,97.31,2.008
2025-04-21 22:12:00,74.57,4.95,103.99,1.987
2025-04-21 22:13:00,77.98,4.54,90.7,2.113
2025-04-21 22:14:00,75.3,4.85,100.23,1.912
2025-04-21 22:15:00,74.33,4.91,102.79,1.919
2025-04-21 22:16:00,73.77,4.92,109.28,2.101
2025-04-21 22:17:00,74.4,4.93,97.59,1.996
2025-04-21 22:18:00,74.22,4.98,101.62,2.138
2025-04-21 22:19:00,75.34,5.14,90.98,1.933
2025-04-21 22:20:00,75.32,5.26,88.04,1.995
2025-04-21 22:21:00,75.01,4.81,104.22,1.908
2025-04-21 22:22:00,75.87,4.64,99.97,2.001
2025-04-21 22:23:00,77.38,4.69,105.89,1.852
2025-04-21 22:24:00,76.9,4.85,93.13,1.951
2025-04-21 22:25:00,72.03,4.89,102.6,1.856
2025-04-21 22:26:00,69.89,4.77,109.34,2.069
2025-04-21 22:27:00,76.87,4.61,102.1,2.072
2025-04-21 22:28:00,72.27,4.86,101.38,1.827
2025-04-21 22:29:00,74.55,5.05,100.04,2.133
2025-04-21 22:30:00,72.66,5.18,92.15,2.25
2025-04-21 22:31:00,71.4,4.83,106.78,2.005
2025-04-21 22:32:00,76.08,4.88,96.95,1.936
2025-04-21 22:33:00,76.52,4.72,102.52,2.282
2025-04-21 22:34:00,73.85,4.99,92.18,1.868
2025-04-21 22:35:00,69.82,4.75,94.1,2.002
2025-04-21 22:36:00,73.91,5.17,107.18,2.018
2025-04-21 22:37:00,75.78,4.46,98.26,2.135
2025-04-21 22:38:00,72.04,4.89,107.27,2.036
2025-04-21 22:39:00,75.37,5.09,99.61,1.95
2025-04-21 22:40:00,74.97,5.06,90.79,1.905
2025-04-21 22:41:00,76.16,5.81,104.46,1.966
2025-04-21 22:42:00,75.24,5.1,97.05,1.899
2025-04-21 22:43:00,73.05,4.7,103.49,2.005
2025-04-21 22:44:00,77.39,4.97,100.13,1.944
2025-04-21 22:45:00,74.68,4.47,92.28,1.851
2025-04-21 22:46:00,74.95,4.98,100.82,2.126
2025-04-21 22:47:00,73.13,4.75,110.98,1.95
2025-04-21 22:48:00,74.11,5.27,102.46,1.873
2025-04-21 22:49:00,73.23,4.84,99.71,1.983
2025-04-21 22:50:00,74.65,4.96,105.38,2.007
2025-04-21 22:51:00,78.42,4.81,101.05,1.825
2025-04-21 22:52:00,72.26,5.52,101.05,2.033
2025-04-21 22:53:00,71.77,4.9,94.54,1.895
2025-04-21 22:54:00,77.94,5.55,101.17,2.171
2025-04-21 22:55:00,74.58,5.24,105.18,2.052
2025-04-21 22:56:00,73.66,5.14,95.82,1.96
2025-04-21 22:57:00,77.08,5.11,107.12,1.925
2025-04-21 22:58:00,73.79,5.12,99.54,1.99
2025-04-21 22:59:00,78.65,4.42,95.56,2.061
2025-04-21 23:00:00,76.36,4.92,104.99,1.997
2025-04-21 23:01:00,74.02,5.25,98.57,1.978
2025-04-21 23:02:00,79.31,4.99,103.8,2.006
2025-04-21 23:03:00,73.79,4.58,98.54,1.94
2025-04-21 23:04:00,76.48,4.98,99.7,1.966
2025-04-21 23:05:00,75.6,5.51,102.47,1.791
2025-04-21 23:06:00,77.6,5.37,101.45,2.097
2025-04-21 23:07:00,78.12,4.98,90.02,2.03
2025-04-21 23:08:00,75.06,5.29,94.39,1.923
2025-04-21 23:09:00,73.49,4.89,104.65,2.19
2025-04-21 23:10:00,75.92,4.49,99.34,2.009
2025-04-21 23:11:00,73.64,4.72,97.38,1.896
2025-04-21 23:12:00,79.03,5.47,93.21,2.086
2025-04-21 23:13:00,75.27,4.92,94.6,2.04
2025-04-21 23:14:00,74.27,4.93,89.89,2.039
2025-04-21 23:15:00,75.37,4.91,99.49,1.957
2025-04-21 23:16:00,72.31,5.57,97.01,2.045
2025-04-21 23:17:00,73.06,5.49,95.17,1.974
2025-04-21 23:18:00,77.4,5.67,99.66,2.056
2025-04-21 23:19:00,73.69,4.95,101.82,1.81
2025-04-21 23:20:00,72.91,5.09,110.47,1.957
2025-04-21 23:21:00,76.07,4.55,92.44,2.172
2025-04-21 23:22:00,77.37,5.44,105.8,1.923
2025-04-21 23:23:00,76.44,4.65,104.87,1.94
2025-04-21 23:24:00,76.99,5.07,96.1,1.955
2025-04-21 23:25:00,73.49,4.67,101.02,1.879
2025-04-21 23:26:00,72.16,4.82,97.71,1.779
2025-04-21 23:27:00,78.0,4.75,100.93,1.977
2025-04-21 23:28:00,74.35,4.82,107.55,2.014
2025-04-21 23:29:00,74.5,4.84,103.03,1.995
2025-04-21 23:30:00,77.66,4.84,102.54,1.986
2025-04-21 23:31:00,76.11,5.25,97.85,2.004
2025-04-21 23:32:00,75.91,4.67,92.58,2.102
2025-04-21 23:33:00,79.33,5.07,98.96,1.981
2025-04-21 23:34:00,73.71,5.37,106.03,1.943
2025-04-21 23:35:00,76.86,4.85,92.36,1.972
2025-04-21 23:36:00,75.11,4.78,94.72,2.058
2025-04-21 23:37:00,75.54,4.93,100.63,2.141
2025-04-21 23:38:00,78.06,5.35,95.08,1.937
2025-04-21 23:39:00,76.02,5.06,96.04,2.01
2025-04-21 23:40:00,76.08,4.84,97.88,2.034
2025-04-21 23:41:00,77.15,5.15,93.17,1.901
2025-04-21 23:42:00,74.27,4.67,95.13,2.002
2025-04-21 23:43:00,73.32,5.2,103.52,1.853
2025-04-21 23:44:00,72.91,5.12,93.46,1.823
2025-04-21 23:45:00,71.07,4.91,92.01,2.037
2025-04-21 23:46:00,79.11,4.75,96.85,1.962
2025-04-21 23:47:00,72.79,4.73,103.66,2.02
2025-04-21 23:48:00,74.56,5.16,99.02,1.998
2025-04-21 23:49:00,74.45,5.37,97.68,1.902
2025-04-21 23:50:00,75.61,4.81,100.22,1.995
2025-04-21 23:51:00,76.63,5.14,91.27,1.877
2025-04-21 23:52:00,76.72,4.37,102.47,2.139
2025-04-21 23:53:00,73.83,4.82,101.92,1.864
2025-04-21 23:54:00,74.67,4.99,97.95,1.98
2025-04-21 23:55:00,75.57,4.73,105.03,1.896
2025-04-21 23:56:00,74.5,4.72,94.36,2.057
2025-04-21 23:57:00,78.21,4.8,105.64,1.967
2025-04-21 23:58:00,75.98,5.09,100.77,1.948
2025-04-21 23:59:00,76.47,4.94,98.32,2.085
